,latitude,longitude,Wind_Speed,Land_Sea_Mask
215,34.75,33.25,3.853618332942879,0.5339752491111348
216,34.75,33.5,4.50738693759626,0.2808966474905773
217,34.75,33.75,5.103804568730096,0.059374666198709
218,34.75,34.0,5.471955577215326,0.0493949613171989
219,34.75,34.25,5.3985203363347765,0.0492881449040941
220,34.75,34.5,5.539866928295124,0.0
221,34.75,34.75,5.62215663959158,0.0
222,34.75,35.0,5.707370763135492,0.0
223,34.5,26.0,7.276155466548276,0.0
224,34.5,26.25,7.425138023821424,0.0
225,34.5,26.5,7.459743568749648,0.0
226,34.5,26.75,7.441222291182429,0.0
227,34.5,27.0,7.333343972720739,0.0
228,34.5,27.25,7.27883617777511,0.0
229,34.5,27.5,7.1860673225919385,0.0
230,34.5,27.75,7.117993504165058,0.0
231,34.5,28.0,7.039846710219165,0.0
232,34.5,28.25,6.96340582341762,0.0
233,34.5,28.5,6.888264675392723,0.0
234,34.5,28.75,6.812554891653042,0.0
235,34.5,29.0,6.691679185424881,0.0
236,34.5,29.25,6.595498515953013,0.0
237,34.5,29.5,6.4822587750376535,0.0
238,34.5,29.75,6.391683229040074,0.0
239,34.5,30.0,6.292334446300128,0.0
240,34.5,30.25,6.155861874752206,0.0
241,34.5,30.5,6.075765472641342,0.0
242,34.5,30.75,6.006635616458436,0.0
243,34.5,31.0,5.931250767412917,0.0
244,34.5,31.25,5.844330736724657,0.0
245,34.5,31.5,5.809400257102271,0.0
246,34.5,31.75,5.793803391782509,0.0
247,34.5,32.0,5.742220009084336,0.0
248,34.5,32.25,5.624349948777172,0.0245219965513557
249,34.5,32.5,5.519558509910017,0.0245219965513557
250,34.5,32.75,4.940768585934453,0.1799246181313231
251,34.5,33.0,4.872857234854654,0.1811453771382357
252,34.5,33.25,5.129230708548251,0.1765522713747272
253,34.5,33.5,5.637022401849479,0.0035249416324599
254,34.5,33.75,5.564237030357254,0.0035249416324599
255,34.5,34.0,5.669515871265651,0.0
256,34.5,34.25,5.567486377298871,0.0
257,34.5,34.5,5.595268293649698,0.0
258,34.5,34.75,5.68072611821423,0.0
259,34.5,35.0,5.58990687119603,0.0
260,34.25,26.0,7.317665873727435,0.0
261,34.25,26.25,7.445365208532991,0.0
262,34.25,26.5,7.481270492237861,0.0
263,34.25,26.75,7.440247487099944,0.0
264,34.25,27.0,7.339680199256891,0.0
265,34.25,27.25,7.249592055300555,0.0
266,34.25,27.5,7.161940921550431,0.0
267,34.25,27.75,7.093542168429389,0.0
268,34.25,28.0,7.060642530645515,0.0
269,34.25,28.25,7.037653401033573,0.0
270,34.25,28.5,6.996142993854414,0.0
271,34.25,28.75,6.929531381551261,0.0
272,34.25,29.0,6.816941510024225,0.0
273,34.25,29.25,6.724416355861675,0.0
274,34.25,29.5,6.650981114981127,0.0
275,34.25,29.75,6.556912521021308,0.0
276,34.25,30.0,6.4419668729616,0.0
277,34.25,30.25,6.31914155856847,0.0
278,34.25,30.5,6.231490424818346,0.0
279,34.25,30.75,6.175357956401909,0.0
280,34.25,31.0,6.134578652284613,0.0
281,34.25,31.25,6.053507446091263,0.0
282,34.25,31.5,6.013459245035832,0.0
283,34.25,31.75,5.9661000133617605,0.0
284,34.25,32.0,5.928326355165461,0.0
285,34.25,32.25,5.962688199073063,0.0
286,34.25,32.5,6.0544822501737485,0.0
287,34.25,32.75,5.997131276654205,0.0
288,34.25,33.0,5.9812907103138215,0.0002288923137960808
289,34.25,33.25,6.006148214417193,9.155692551843232e-05
290,34.25,33.5,5.915328967398992,0.0
291,34.25,33.75,5.829140039772596,0.0
292,34.25,34.0,5.750343376438379,0.0
293,34.25,34.25,5.594049788546592,0.0
294,34.25,34.5,5.481297449672475,0.0
295,34.25,34.75,5.513953386435728,0.0
296,34.25,35.0,5.484465562940551,0.0
297,34.0,26.0,7.302556410448915,0.0
298,34.0,26.25,7.400686688085755,0.0
299,34.0,26.5,7.424163219738939,0.0
300,34.0,26.75,7.352840054370441,0.0
301,34.0,27.0,7.270306642053365,0.0
302,34.0,27.25,7.232939152224767,0.0
303,34.0,27.5,7.177294085849573,0.0
304,34.0,27.75,7.113606885793876,0.0
305,34.0,28.0,7.104102545989646,0.0
306,34.0,28.25,7.105808453133994,0.0
307,34.0,28.5,7.080382313315839,0.0
308,34.0,28.75,7.016695113260143,0.0
309,34.0,29.0,6.922464051953243,0.0
310,34.0,29.25,6.846510567192942,0.0
311,34.0,29.5,6.772994092638852,0.0
312,34.0,29.75,6.702726965026381,0.0
313,34.0,30.0,6.597204423097361,0.0
314,34.0,30.25,6.47787215666647,0.0
315,34.0,30.5,6.371862212696209,0.0
316,34.0,30.75,6.323284475919031,0.0
317,34.0,31.0,6.302569889166222,0.0
318,34.0,31.25,6.254479554430287,0.0
319,34.0,31.5,6.189248914577322,0.0
320,34.0,31.75,6.112889261449318,0.0
321,34.0,32.0,6.074303266517614,0.0
322,34.0,32.25,6.074303266517614,0.0
323,34.0,32.5,6.029868447090999,0.0
324,34.0,32.75,6.116301075738016,0.0
325,34.0,33.0,6.14725110535692,0.0
326,34.0,33.25,6.116544776758637,0.0
327,34.0,33.5,5.992988359303643,0.0
328,34.0,33.75,5.89607658676991,0.0
329,34.0,34.0,5.779100096871691,0.0
330,34.0,34.25,5.589175768134166,0.0
331,34.0,34.5,5.405587665932794,0.0
332,34.0,34.75,5.364320959774256,0.0
333,34.0,35.0,5.149214192239197,0.0
334,33.75,26.0,7.221485204255567,0.0
335,33.75,26.25,7.292808369624064,0.0
336,33.75,26.5,7.284766235943561,0.0
337,33.75,26.75,7.206863143018289,0.0
338,33.75,27.0,7.229527337936069,0.0
339,33.75,27.25,7.209300153224502,0.0
340,33.75,27.5,7.195165494028467,0.0
341,33.75,27.75,7.163403127674159,0.0
342,33.75,28.0,7.153898787869929,0.0
343,33.75,28.25,7.141145101124081,0.0
344,33.75,28.5,7.114094287835118,0.0
345,33.75,28.75,7.049594751044017,0.0
346,33.75,29.0,6.9907815714007455,0.0
347,33.75,29.25,6.914584385619822,0.0
348,33.75,29.5,6.86137632945084,0.0
349,33.75,29.75,6.793058810003338,0.0
350,33.75,30.0,6.692166587466124,0.0
351,33.75,30.25,6.60061623738606,0.0
352,33.75,30.5,6.494443826068718,0.0
353,33.75,30.75,6.455126728075149,0.0
354,33.75,31.0,6.409229702524806,0.0
355,33.75,31.25,6.369668903510617,0.0
356,33.75,31.5,6.333601152458666,0.0
357,33.75,31.75,6.254479554430287,0.0
358,33.75,32.0,6.193879233969127,0.0
359,33.75,32.25,6.129704631872187,0.0
360,33.75,32.5,6.075765472641342,0.0
361,33.75,32.75,6.050095631802566,0.0
362,33.75,33.0,6.0718662563114005,0.0
363,33.75,33.25,6.062849318548413,0.0
364,33.75,33.5,6.035717271585909,0.0
365,33.75,33.75,5.938318097010934,0.0
366,33.75,34.0,5.787142230552194,0.0
367,33.75,34.25,5.615820413055427,0.0
368,33.75,34.5,5.375774907743456,0.0
369,33.75,34.75,5.268383991323008,0.0
370,33.75,35.0,5.052546120726085,0.0
371,33.5,26.0,7.094029570470632,0.0
372,33.5,26.25,7.123354926618728,0.0
373,33.5,26.5,7.087449642913857,0.0
374,33.5,26.75,7.101909236804053,0.0
375,33.5,27.0,7.124329730701212,0.0
376,33.5,27.25,7.180462199117649,0.0
377,33.5,27.5,7.177050384828951,0.0
378,33.5,27.75,7.156823200117384,0.0
379,33.5,28.0,7.16169722052981,0.0
380,33.5,28.25,7.147075159292532,0.0
381,33.5,28.5,7.106539556195858,0.0
382,33.5,28.75,7.039115607157301,0.0
383,33.5,29.0,6.99736149895752,0.0
384,33.5,29.25,6.96145621525265,0.0
385,33.5,29.5,6.914096983578579,0.0
386,33.5,29.75,6.830182598811315,0.0
387,33.5,30.0,6.753985413030391,0.0
388,33.5,30.25,6.673401608878285,0.0
389,33.5,30.5,6.600372536365438,0.0
390,33.5,30.75,6.5728343210352325,0.0
391,33.5,31.0,6.4851831872851085,0.0
392,33.5,31.25,6.446597192353405,0.0
393,33.5,31.5,6.412397815792883,0.0
394,33.5,31.75,6.388515115771997,0.0
395,33.5,32.0,6.3188978575478485,0.0
396,33.5,32.25,6.236608146251393,0.0
397,33.5,32.5,6.163416606391466,0.0
398,33.5,32.75,6.138721569635175,0.0
399,33.5,33.0,6.095261554291045,0.0
400,33.5,33.25,6.066992235898975,0.0
401,33.5,33.5,6.041322395060199,0.0
402,33.5,33.75,5.913866761275265,0.0
403,33.5,34.0,5.753998891747698,0.0
404,33.5,34.25,5.668053665141923,0.0
405,33.5,34.5,5.368707578145439,0.0
406,33.5,34.75,5.247344469876036,0.0
407,33.5,35.0,4.757180483733081,0.1224726473685013
408,33.25,26.0,7.007109539782372,0.0
409,33.25,26.25,6.943909741767917,0.0
410,33.25,26.5,6.92563216522132,0.0
411,33.25,26.75,6.968604778524208,0.0
412,33.25,27.0,7.03131717449742,0.0
413,33.25,27.25,7.086474838831371,0.0
414,33.25,27.5,7.140901400103459,0.0
415,33.25,27.75,7.173151168499011,0.0
416,33.25,28.0,7.174369673602117,0.0
417,33.25,28.25,7.154629890931792,0.0
418,33.25,28.5,7.108001762319585,0.0
419,33.25,28.75,7.033754184703632,0.0
420,33.25,29.0,7.008328044885478,0.0
421,33.25,29.25,6.971772891792284,0.0
422,33.25,29.5,6.92733807236567,0.0
423,33.25,29.75,6.873317679461284,0.0
424,33.25,30.0,6.826689550849077,0.0
425,33.25,30.25,6.760321639566545,0.0
426,33.25,30.5,6.68363705174438,0.0
427,33.25,30.75,6.619218748626818,0.0
428,33.25,31.0,6.54789558325832,0.0
429,33.25,31.25,6.504679268934812,0.0
430,33.25,31.5,6.474216641357151,0.0
431,33.25,31.75,6.454151923992665,0.0
432,33.25,32.0,6.437336553569796,0.0
433,33.25,32.25,6.330351805517049,0.0
434,33.25,32.5,6.233440032983316,0.0
435,33.25,32.75,6.153424864545992,0.0
436,33.25,33.0,6.081857998156874,0.0
437,33.25,33.25,6.050339332823187,0.0
438,33.25,33.5,5.957814178660637,0.0
439,33.25,33.75,5.840918922435958,0.0
440,33.25,34.0,5.714925494774752,0.0
441,33.25,34.25,5.636778700828858,0.0
442,33.25,34.5,5.3648083618154985,0.0
443,33.25,34.75,5.1612367759231805,0.0002288923137960808
444,33.25,35.0,4.611122338707388,0.1526406543268277
445,33.0,26.0,6.904836344794971,0.0
446,33.0,26.25,6.8350566192237405,0.0
447,33.0,26.5,6.850897185564125,0.0
448,33.0,26.75,6.903374138671243,0.0
449,33.0,27.0,6.9683610775035865,0.0
450,33.0,27.25,7.039603009198544,0.0
451,33.0,27.5,7.10312774190716,0.0
452,33.0,27.75,7.119455710288786,0.0
453,33.0,28.0,7.122380122536242,0.0
454,33.0,28.25,7.107270659257722,0.0
455,33.0,28.5,7.087937044955099,0.0
456,33.0,28.75,7.079407509233354,0.0
457,33.0,29.0,7.073314983717822,0.0
458,33.0,29.25,7.049594751044017,0.0
459,33.0,29.5,6.998092602019383,0.0
460,33.0,29.75,6.93513650502555,0.0
461,33.0,30.0,6.878029232526629,0.0
462,33.0,30.25,6.826933251869698,0.0
463,33.0,30.5,6.769094876308912,0.0
464,33.0,30.75,6.703458068088244,0.0
465,33.0,31.0,6.643588850688947,0.0
466,33.0,31.25,6.61190771800818,0.0
467,33.0,31.5,6.582094959818842,0.0
468,33.0,31.75,6.534735728144771,0.0
469,33.0,32.0,6.461219253590682,0.0
470,33.0,32.25,6.313780136114802,0.0
471,33.0,32.5,6.234414837065801,0.0
472,33.0,32.75,6.167072121700785,0.0
473,33.0,33.0,6.0830765032599805,0.0
474,33.0,33.25,6.026944034843544,0.0
475,33.0,33.5,5.891446267378106,0.0
476,33.0,33.75,5.804282535669224,0.0
477,33.0,34.0,5.712975886609781,0.0
478,33.0,34.25,5.521589351748528,0.0
479,33.0,34.5,5.46147643332861,0.0
480,33.0,34.75,5.188531290232765,0.0007477148917339194
481,33.0,35.0,4.1177090056228165,0.329345520577419
482,32.75,26.0,6.776162205906929,0.0
483,32.75,26.25,6.702483264005759,0.0
484,32.75,26.5,6.713206108913096,0.0
485,32.75,26.75,6.766414165082077,0.0
486,32.75,27.0,6.8455357631104565,0.0
487,32.75,27.25,6.940497927479219,0.0
488,32.75,27.5,7.032291978579905,0.0
489,32.75,27.75,7.088180745975721,0.0
490,32.75,28.0,7.124573431721833,0.0
491,32.75,28.25,7.127254142948668,0.0
492,32.75,28.5,7.092811065367526,0.0
493,32.75,28.75,7.059911427583652,0.0
494,32.75,29.0,7.041796318384135,0.0
495,32.75,29.25,7.033023081641769,0.0
496,32.75,29.5,7.02376244285816,0.0
497,32.75,29.75,7.009059147947342,0.0
498,32.75,30.0,6.952439277489662,0.0
499,32.75,30.25,6.892407592743284,0.0
500,32.75,30.5,6.822059231457272,0.0
501,32.75,30.75,6.741312959958084,0.0
502,32.75,31.0,6.660972856826599,0.0
503,32.75,31.25,6.6155632333174985,0.0
504,32.75,31.5,6.580632753695114,0.0
505,32.75,31.75,6.531811315897316,0.0
506,32.75,32.0,6.4419668729616,0.0
507,32.75,32.25,6.341399585118547,0.0
508,32.75,32.5,6.261059481987062,0.0
509,32.75,32.75,6.147982208418783,0.0
510,32.75,33.0,5.9946942664479925,0.0
511,32.75,33.25,5.952940158248211,0.0
512,32.75,33.5,5.798677412194935,0.0
513,32.75,33.75,5.684625334544171,0.0
514,32.75,34.0,5.583814345680497,0.0
515,32.75,34.25,5.4412492486170425,0.0
516,32.75,34.5,5.441492949637664,0.0
517,32.75,34.75,5.0464535952105525,0.1472845741839989
518,32.75,35.0,3.8889549809329655,0.5265438786565547
519,32.5,26.0,6.5691788057259135,0.0
520,32.5,26.25,6.538147542433469,0.0
521,32.5,26.5,6.585019372066297,0.0
522,32.5,26.75,6.636277820070308,0.0
523,32.5,27.0,6.71028169666564,0.0
524,32.5,27.25,6.802563149807568,0.0
525,32.5,27.5,6.939279422376113,0.0
526,32.5,27.75,6.994193385689443,0.0
527,32.5,28.0,7.0208380306107045,0.0
528,32.5,28.25,7.020106927548841,0.0
529,32.5,28.5,7.000529612225597,0.0
530,32.5,28.75,7.00686583876175,0.0
531,32.5,29.0,7.021569133672568,0.0
532,32.5,29.25,7.016695113260143,0.0
533,32.5,29.5,6.989075664256396,0.0
534,32.5,29.75,6.935867608087415,0.0
535,32.5,30.0,6.895819407031983,0.0
536,32.5,30.25,6.848947577399154,0.0
537,32.5,30.5,6.790621799797126,0.0
538,32.5,30.75,6.7444810732261615,0.0
539,32.5,31.0,6.700046253799546,0.0
540,32.5,31.25,6.648787805795535,0.0
541,32.5,31.5,6.590868196561209,0.0
542,32.5,31.75,6.52328178017557,0.0
543,32.5,32.0,6.421658454576493,0.0
